0,0
1,0
2,0
3,0
4,0
5,0
6,57.44426009923863
7,59.34580174072528
8,63.480223282470924
9,78.06004648645207
10,54.58902844048276
11,69.59405493700864
12,67.19244097049155
13,70.18693126725286
14,63.25859074749357
15,65.40066970428195
16,57.10546616930905
17,64.80602831845651
18,58.102202377956495
19,51.08098909005393
20,51.93024283412721
21,56.08033706798741
22,49.558999756615776
23,54.9815956695971
24,55.782211074516745
25,50.377535399298694
26,46.77703493341198
27,48.93466594288899
28,47.99286651892704
29,44.39244330421317
30,47.93261970944084
31,53.3419148296878
32,48.32253253498554
33,49.479567746882836
34,66.48793370485022
35,64.07602610780377
36,68.62500824583664
37,64.65193467209497
38,66.59390020918546
39,66.60499310659108
40,60.28837527213596
41,61.02913572503846
42,60.87805244483231
43,62.80735035796897
44,65.05253193984971
45,64.6380636324317
46,62.28122420364036
47,59.25446568890138
48,0
49,0
50,0
51,0
52,53.73406430525443
53,47.51231571604641
54,41.282571924492885
55,59.2545218853572
56,60.39912737087894
57,51.21914979434308
58,56.31893414207241
59,84.30969072225845
60,69.25314350640456
61,61.981956158266875
62,60.860013213211495
63,65.42079562225626
64,57.858808556274376
65,56.40777211679867
66,47.76721850377932
67,48.363951036488416
68,60.743352964995
69,61.06071743706732
70,57.77201215164799
71,57.60252453298912
72,61.613960895822345
73,61.62602634222186
74,60.26017101574248
75,60.09327070072125
76,61.136782768906656
77,56.780745481729845
78,52.20439300739101
79,50.6250426605203
80,50.31024315868309
81,47.800302311200035
82,50.096080884230396
83,41.730996709340495
84,44.3101292604888
85,41.055680760144604
86,41.25184941092539
87,42.63406786721643
88,42.54840585489001
89,51.37226487798565
90,51.94068531098078
91,54.844086006750445
92,46.34575762787643
93,42.13767395221474
94,48.77780347271376
95,45.520101455069906
96,44.69506712164802
97,48.52090884912399
98,47.28827947482713
99,48.492135677247596
100,51.23030651467449
101,49.55833069900286
102,47.43117335626526
103,43.61745078184961
104,49.018805260088925
105,49.214147069780786
106,51.702362731639624
107,56.6852233080729
108,61.81515514950726
109,0
110,50.652477870648404
111,54.23198430132538
112,57.22721244194877
113,51.649042554597536
114,48.02019144378002
115,42.58027679686871
116,53.374740077565185
117,48.59049475043966
118,38.63650277706083
119,38.62279305825102
120,48.914198537191325
121,62.80100591718258
122,61.10365514425286
123,47.54614186132037
124,47.480163317772536
125,60.94899864858646
126,56.5282692373845
127,47.85041320727744
128,40.57840367334102
129,43.92760677549799
130,51.21219856865905
131,53.05858066476927
132,53.29863497784676
133,39.8165646523858
134,53.071923108829736
135,43.3639473419882
136,43.37853368106783
137,39.70185426517934
138,60.934084346700786
139,61.258606091710355
140,56.54811665641739
141,47.62038568659566
142,58.89829114852515
143,46.8955240716271
144,46.92294561319412
145,54.02930383943524
146,49.77208129630768
147,52.04773069646883
148,51.58996435423668
149,46.667802251871734
150,49.88671067000533
151,50.28722279154184
152,62.68179844137645
153,61.85091845592264
154,58.2207683479297
155,0
156,60.06257439064532
157,58.852963826517936
158,54.61718472271755
159,59.23946626985577
160,56.157284748349824
161,56.02278698831288
162,56.534429395374005
163,54.02200394006556
164,52.31275252649028
165,35.8086741508636
166,31.5237306667455
167,33.30544956497978
168,43.39549653660698
169,48.976609361234615
170,37.35532259235175
171,49.84128494859348
172,52.53432708880572
173,47.213616778519324
174,43.619117974346416
175,53.02238112354785
176,32.355100575812216
177,32.212399839411866
178,30.41928258623433
179,50.386732634903524
180,40.62660999973199
181,21.88258865567248
182,31.002420878055958
183,36.27744502379835
184,56.054356038247334
185,29.72270762672215
186,29.717016756544687
187,32.53900942562024
188,4.608041418727682
189,3.670641887900682
190,4.643071564621783
191,41.63223146779379
192,11.698660431413247
193,3.94808251255664
194,37.7712755782737
195,4.608249576815716
196,26.238800267180444
197,53.15827773571643
198,50.189992566754775
199,25.27286939875798
200,45.92274503160014
201,47.97080429772461
202,40.070282965492154
203,41.339299327043655
204,44.404719647136474
205,54.93587090668015
206,24.281486135324123
207,24.345428281316096
208,43.997173701813146
209,35.625177684015505
210,43.95741079206506
211,58.364024554070106
212,30.31679133849855
213,23.057032192265527
214,25.12198180332003
215,27.337893630091877
216,21.11145178359957
217,20.071787286389725
218,17.48579755704676
219,16.484648085496822
220,15.193216291141166
