0,0.6954226129021119
1,0.8248827061866182
2,0.823570878733484
3,0.7266999999999975
4,0.9504304928410514
5,0.7564277384805966
6,0.7436240626374189
7,0.7632900072164279
8,0.7555848542979411
9,0.9139995307897815
10,0.8134961325272728
11,0.8687093573714749
12,0.9435756127572947
13,1.0777377140669335
14,0.8519468025917777
15,1.027598444744199
16,0.7266999999999975
17,0.9675274232732052
18,6.632052607113125
19,0.8519468025917772
20,0.9791513984631278
21,0.86871018363678
22,0.8519534597850535
23,0.8822733825244345
24,0.7582615011507478
25,0.7464674220769573
26,0.7365843655875671
27,0.7998694331459889
28,0.7778757844422579
29,0.8435158000922403
30,0.8474013245083624
31,7.649131442730043
32,0.8202836833139547
33,0.9946463220460802
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,5.6819697141430465
83,6.073589806724613
84,6.322353263589893
85,6.483132500207243
86,2.5082851005472913
87,4.533887766837979
88,2.127987621243209
89,1.409376572954056
90,1.291477304974086
91,1.5489613521191938
92,0.7217435236027385
93,1.0211738354571271
94,1.1015264911317062
95,0.7217435236027383
96,0.7555848542979411
97,0.7332050839673387
98,0.7557767069122385
99,0.8181929581163038
100,0.9086363855556037
101,0.8541781551248843
102,0.7807059142953788
103,0.8000523616384402
104,0.996609715627484
105,1.048179983228092
106,0.9489557790870224
107,0.7266999999999975
108,0.7266999999999975
109,0.8958447903223606
110,0.9204417574669704
111,0.7266999999999975
112,0.7266999999999975
113,0.7266999999999975
114,0.690887307412791
115,0.7266999999999975
116,0.6545000930648417
117,6.246159324031247
118,6.690111473663588
119,6.585385594456072
120,6.303135814427866
121,6.355824738036524
122,6.81986689997707
123,6.662833789882483
124,6.269612075091489
125,6.079290880576724
126,5.755521791232866
127,5.711504284536929
128,5.484244095089851
129,6.143946914149854
130,6.083699728559389
131,4.711153195066102
132,5.037831574760116
133,5.069674250116724
134,4.660497883887159
135,4.077839605293717
136,4.760305710385632
137,5.3116977879768505
138,3.856325358634286
139,4.060358678782869
140,3.633243334479565
141,1.0144458714216549
142,0.7859786896154033
143,0.8340301068921757
144,0.7965341426262542
145,0.7332050839673383
146,0.9369256814777548
147,6.202388248061998
148,6.624319475336339
149,6.299917926572665
150,5.962713512803807
151,6.633445392743991
152,6.076146042238029
153,5.869716447879137
154,6.142958157061152
155,2.601644818035729
156,4.258390586221581
157,1.6434826045541557
158,1.6514092432665268
159,1.4804647081710858
160,1.4903598699648495
161,6.550159654374087
162,6.300399067874525
163,6.440712468558211
164,0.91210612161533
165,0.8016198627778607
166,0.8822753601405332
167,0.9774471914911065
168,0.8360784114973164
169,1.0008854219528704
170,0.8280930046690248
171,0.799395971859763
172,0.8202836833139547
173,0.9247111984746365
174,1.0253703673903471
175,1.0008854219528704
176,0.9800035737973424
177,0.9774498850466832
178,0.8822753601405332
179,0.9396787884223972
180,0.7464687311751368
181,0.9022211525443184
182,0.9512962873615409
183,6.207378313280023
184,6.2073783132800235
185,6.7598187437858925
186,6.6118873661390385
187,6.171973173258601
188,4.683522950523414
189,5.411620588228169
190,5.589905190913577
191,5.510782090617282
192,4.892878453838169
193,4.372760713900769
194,4.995946368257865
195,4.519988799732753
196,4.99573040568499
197,4.987607381259832
198,4.364998359995261
199,4.766897361283418
200,5.150019887882511
201,4.178647112801283
202,5.331661097284475
203,5.372972426697267
204,3.9367786069799022
205,5.036010538180431
206,5.353219593265283
207,4.297802895819208
208,4.687298985982639
209,4.265093728181557
210,4.903348638496116
211,4.564444703699035
212,5.979379774814003
213,1.332551068172957
214,5.697630371440317
215,5.697630371440317
216,5.2471279455824895
217,6.132437563127691
218,5.796911987685362
219,6.221404458986593
220,6.221404458986593
221,6.583280483980528
222,5.832736897733474
223,6.252402348772114
224,6.257680455023476
225,5.80235073327093
226,0.9643375227988238
227,0.9643375227988242
228,0.9466124008307478
229,0.9849528857432753
230,0.8202836833139547
231,0.6955724523967479
232,0.7266999999999975
233,5.62946939180114
234,5.590831612916325
235,6.549819951176261
236,5.617235499374412
237,1.894666120179029
238,2.532317892907064
239,3.1631527496110405
240,5.646267892002651
241,6.020015405615082
242,5.312327906559318
243,5.197782459603255
244,2.329774796558135
245,4.268509622212496
246,4.070333045715163
247,4.929068657117167
248,5.128663582203664
249,3.4857884378642834
250,3.8207694654128357
251,3.8207694654128357
252,4.675516053449978
253,4.4583049879883845
254,4.552956681839109
255,4.869952389512698
256,5.010542788271712
257,4.9576281865436815
258,4.418693956355488
259,5.483837073163412
260,3.56851062567363
261,5.915756644145583
262,1.2018516545213325
263,1.0171182188965322
264,5.139677310687191
265,1.039433944629336
266,0.8822774997823631
267,0.851947938001351
268,0.9584947579203383
269,6.320118276007837
270,10.240561209880171
271,10.025387075190062
272,9.347268437581093
273,10.432994453303753
274,9.137924006498462
275,10.397451603290758
276,9.260666232156908
277,10.314152225322681
278,9.179352177452074
279,10.346324578066252
280,9.526316268753119
281,10.591063675285657
282,9.151575965178072
283,10.772250508428286
284,9.500896576376006
285,10.410178507557156
286,10.611855756088683
287,9.48492571468367
288,9.563551497777043
289,8.391804959668633
290,9.471220274353202
291,8.244355248369578
292,9.88895645950631
293,9.37313489210399
294,11.145022910739254
295,10.685648747544159
296,11.472342163938213
297,9.041140818381844
298,11.48633691889146
299,10.027475791713226
300,11.15065606704809
301,9.284772528309626
302,10.566997115385064
303,8.434139356286284
304,10.801105894866907
305,8.930194227628542
306,10.845471864786589
307,10.444313258112372
308,8.4729646018976
309,10.13294152515877
310,10.280811844086847
311,8.808937114099578
312,10.198877985108261
313,9.509959041883173
314,8.405874167413318
315,8.9551273183876
316,8.89846052699395
317,8.776434944288313
318,0.9792512992282467
319,0.8808890424310181
320,0.9902696784772291
321,1.0060673939201672
322,1.108985762857542
323,1.1288933858487862
324,1.176373222508995
325,1.1703953458907421
326,1.3087096995585932
327,1.194757561336211
328,1.2164755789072583
329,1.0290192530431663
330,0.030251894522859646
331,1.0190771817135973
332,1.0247575567076017
333,0.03643333333333132
334,1.219219427537182
335,1.1335808584280098
336,1.277847665276356
337,1.2372066252388305
338,1.1672428438234275
339,1.0295628643329602
340,1.034560691052493
341,1.019137906949701
342,0.5904756137062314
343,0.5171220119860908
344,0.6442605579138571
345,0.4446128130982005
346,0.19736097055766752
347,0.44914067112379
348,0.8979861082125499
349,1.0184941997682153
350,0.41539229877042444
351,0.6410305157339578
352,0.6574006613174159
353,1.007048763632376
354,0.3395890832292787
355,1.0012460851122922
356,0.33533007619358995
357,0.2144087058825295
358,0.3465683490591747
359,0.30288297264147
360,0.3829841361581499
361,0.9671575867442962
362,0.9911236459107435
363,0.2755186936574201
364,1.0066348144986665
365,0.03643333333333487
366,1.103300290612013
367,1.047875404876542
368,1.1404607333395456
369,0.41729681106192745
370,0.2825373417709468
371,1.114362464777538
372,1.1195779848029062
373,1.3849985397285882
374,0.03643333333333487
375,0.2571030365689262
376,1.0028456992321422
377,1.2005577791116604
378,1.2122305865735539
379,1.0932769062369883
380,1.246041173855222
381,0.8975083143965988
382,0.02999532945124661
383,0.9774828569694146
384,0.9728726687321804
385,0.986928498076449
386,0.861966019107213
387,1.0097149025430892
388,0.02977092933270886
389,0.9585800723091469
390,0.2113207428994492
391,0.23694941783321186
392,0.9602202676138902
393,0.9833958575477298
394,0.9954253582522498
395,0.2849157925535016
396,0.17894936181540236
397,0.19799648162233546
398,0.03643333333333132
399,0.33635105045801883
400,0.2338482985071021
401,0.35486670806858367
402,0.33040229265662346
403,0.1817518822421911
404,0.35159316165796195
405,0.35512698917701196
406,0.47722319848250405
407,0.4979385014355485
408,0.49537746068036653
409,0.6333586105168378
410,0.9932118556528642
411,0.6533336942037471
412,0.6527347482419027
413,0.6448114856707724
414,0.7402710450078356
415,0.9931397628700442
416,0.9891140807202875
417,1.002314882786191
418,1.0238821075025908
419,1.0516493542409735
420,1.0202329087160429
421,1.1673024624234338
422,1.2295978673925676
423,0.6011739140570054
424,1.0198139780333235
425,0.9673455788946064
426,0.9893075340181235
427,0.9924913590224852
428,0.4327246077477711
429,0.3871330340869198
430,0.35519383176430236
431,0.9274530706393237
432,0.9571104852503692
433,1.043168121511553
434,1.0164389855829352
435,0.9842633932030462
436,0.37139141016627863
437,0.34151354887675067
438,0.23194132281737279
439,0.20004924868525248
440,0.9806509318274266
441,1.0179157481900354
442,0.9824647613027513
443,1.011378219551399
444,1.017506057012762
445,1.238494046266016
446,1.2392154981549997
447,1.2417850891733637
448,1.1566197361803026
449,1.1863230763498547
450,1.0789574567519042
451,1.2373951364473015
452,1.017106948192856
453,0.030418580031141097
454,0.8910724150137982
455,1.0248059580687419
456,0.030019886741956655
457,0.9965297041307244
458,1.0010740019455082
459,0.03016298025357895
460,0.9736428077339322
461,1.0554574340474052
462,0.9833787932795635
463,1.0010023734653448
464,0.8329023396786888
465,0.029885094947148756
466,0.9725915491184227
467,2.015468943071685
468,1.785710760229037
469,1.7819985653974288
470,0.9121553274829703
471,1.0213765582018177
472,1.31535299276518
473,2.6750946946313103
474,1.0372996220961883
475,1.2674619619904433
476,1.035111139236974
477,0.9867414915358674
478,0.9981951263006692
479,0.9904523230716948
